
7,29-29,0.6316404202467997,0.4368002602103638,0,0
7,30-30,0.8264951851074073,0.4731083561265962,0,0
8,19-19,0.27963050894228575,3.3542999992595437,0,0
8,20-20,0.47818465239921487,0.7729533459646687,0,0
8,21-21,0.8431889270660089,0.4786061693294227,0,0
8,22-22,0.8676440115099407,0.2007219934636708,0,0
8,23-23,0.7866188867713761,0.367597445260536,0,0
8,24-24,0.7614985243484034,0.5791300079810173,0,0
8,25-25,0.9607212617599193,0.19638003321294698,0,0
8,26-26,0.7083590665076166,0.37006545689668696,0,0
8,27-27,0.7443983877139301,0.5861721214824142,0,0
8,28-28,0.7292012701718517,0.3789510813771794,0,0
9,19-19,0.871087856737725,0.5286718888603914,0,0
9,20-20,0.869831381215637,0.3755265324533119,0,0
9,21-21,0.9297559869112578,0.24162109469565768,0,0
9,22-22,0.9207305667900509,0.16312661244294685,0,0
9,23-23,0.9041830906627832,0.3821895433491894,0,0
9,24-24,0.8944327124008835,0.505700264263076,0,0
9,25-25,0.957092406098809,0.4257501198045601,0,0
9,26-26,0.8538856045735356,0.6582751406227909,0,0
9,27-27,0.6905637027622793,1.239699859421509,0,0
9,28-28,0.8066816956188985,0.9027989404199355,0,0
1,19-19,0.6803825764910608,0.691806808659779,0,0
1,20-20,0.45325032285561495,1.1064420685292422,0,0
1,21-21,0.6539810649325241,0.6383810082297594,0,0
1,22-22,0.5156749485752833,0.883721774527315,0,0
1,23-23,0.7086942941658196,0.6159932688723814,0,0
1,24-24,0.55274387010403,1.0447104110174072,0,0
1,25-25,0.594370694420223,0.8533924925104128,0,0
2,19-19,0.5591682715846296,0.7424291267297891,0,0
2,20-20,0.5361421476168551,1.116813427014982,0,0
2,21-21,0.7734051127910287,0.5855750221120332,0,0
2,22-22,0.5844516982281566,1.128627286523352,0,0
2,23-23,0.5954159236217788,1.4352994025451018,0,0
3,19-19,0.13145835732892533,25.668422058296834,0,0
3,20-20,0.7160561096153808,0.5358304586258233,0,0
3,21-21,0.29065686868674906,2.3052961588178533,0,0
3,22-22,0.3020922707712252,2.6139348289506317,0,0
4,19-19,0.5981388281653203,1.3755162285746096,0,0
4,20-20,0.20618054570225716,3.380878084207627,0,0
4,21-21,0.4687893559412068,2.353878546292446,0,0
4,22-22,0.159097961250415,9.81813686568448,0,0
4,23-23,0.21510412485009509,9.134770107376182,0,0
4,24-24,0.12099113684566588,18.0775366379243,0,0
5,19-19,0.5710844404472282,1.5773229842981618,0,0
5,20-20,0.930526534697869,0.3905662063942745,0,0
5,21-21,0.9480222099623956,0.5301575047008338,0,0
5,22-22,0.9855625659887011,0.5112400871320903,0,0
5,23-23,0.8295787760966422,0.3269591698877821,0,0
5,24-24,0.792468745571818,0.5815355427844118,0,0
6,19-19,0.8310049590928762,0.5204702648392538,0,0
6,20-20,0.7322975669903986,0.4682811505494946,0,0
6,21-21,0.690065052388113,0.38600865409410035,0,0
6,22-22,0.9654525912097828,0.4279734073284382,0,0
6,23-23,0.7257612363029741,0.43533273252320664,0,0
6,24-24,0.6839056800488317,0.3434752164475496,0,0
6,25-25,0.9313681903067357,0.4617525648237218,0,0
6,26-26,0.7506919091173436,0.3349938908465716,0,0
6,27-27,0.6304839605673245,0.768000723068299,0,0
6,28-28,0.8286488535979705,0.2661772463309797,0,0
7,19-19,0.9299503771039579,0.3899779200950972,0,0
7,20-20,0.7151417861020156,0.4856857761644145,0,0
7,21-21,0.7516450123858774,0.4308459092188224,0,0
7,22-22,0.499878789773143,0.7324167003740316,0,0
7,23-23,0.5363131430286334,0.5204620758847134,0,0
7,24-24,0.6888320618219744,0.5032582147033535,0,0
7,25-25,0.38603480083572245,0.9010347643880822,0,0
7,26-26,0.7748529670975306,0.44700512177312557,0,0
8,19-19,0.5556829895684617,1.4005755738450876,0,0
8,20-20,0.38290552731203475,0.8871082804179593,0,0
8,21-21,0.8818523955805859,0.3487559662159336,0,0
8,22-22,0.35451715225556996,0.8908725830627777,0,0
8,23-23,0.7867513675219294,0.40921097040996907,0,0
8,24-24,0.5214365795929221,0.6747560491615181,0,0
8,25-25,0.9484614113088455,0.4469153690480241,0,0
8,26-26,0.5600307620617675,0.6425650310437643,0,0
8,27-27,0.6397390719000692,0.49918856736263334,0,0
8,28-28,0.6528934377659378,0.6367245179726638,0,0
8,29-29,0.8529239788963161,0.2549474490650736,0,0
9,19-19,0.6570047129959974,0.7571132550162485,0,0
9,20-20,0.6759345906296221,0.548118532303496,0,0
9,21-21,0.6698815533782644,0.5442603755916061,0,0
9,22-22,0.5388956134440837,0.7746563244726952,0,0
9,23-23,0.6780412843813447,0.4963347512998652,0,0
9,24-24,0.7026288547870431,0.5472112262439658,0,0
9,25-25,0.6963367687022887,0.53723313818436,0,0
9,26-26,0.5601778825541049,0.8355421384260159,0,0
9,27-27,0.7048187468841186,0.5631767003005833,0,0
9,28-28,0.9100597524666618,0.36286815796914335,0,0
9,29-29,0.9019101094997131,0.2672778162809629,0,0
9,30-30,0.7255542405655963,0.8185846233048554,0,0
9,31-31,0.9128961470243511,0.5370639729016367,0,0
